,coilable,sigma_crit,energy
825,0,14.998761836980217,
826,2,40.65835838202795,23.771441602221383
827,0,,
828,1,1.147647196042486,0.6868209969102048
829,2,26.116689541607656,16.096426003002623
830,2,8.11066322391746,5.00524230450796
831,0,0.0015024990571601761,
832,1,0.004118395166609463,
833,2,5.362121018697664,3.261100926675003
834,2,47.196443444243016,26.15737580668347
835,2,0.7266632729712521,0.4503981035443787
836,2,2.2829185037101465,1.406028010701528
837,1,70.0447270745155,
838,2,16.517736613849266,10.243695497196553
839,0,0.10029562541787825,
840,1,0.3600976080419987,0.18568422239082322
841,0,28.046920691426166,
842,2,58.53209511102016,35.81208473907101
843,0,5.515037088020357,
844,2,2.905023345267747,1.717790912329006
845,0,35.137591716056285,
846,2,13.77899835312393,8.175514381129368
847,1,0.023459438611745372,
848,1,0.1357909974460051,
849,2,14.270468817391702,8.577027401656471
850,2,68.24563959780473,41.13932393458067
851,0,1.750577050056375,
852,2,5.526241596014026,3.374102124091165
853,0,88.93323572066164,
854,2,19.50602982534269,11.400709352091672
855,2,0.6706661977937997,0.39373727380109785
856,0,,
857,0,,
858,2,53.06862422456159,31.209111811127563
859,0,4.8992984441864325,
860,2,1.397380400346841,0.7902158014371227
861,2,27.80627841747122,17.545719476127747
862,2,17.75659869087658,10.491963292449348
863,1,0.01184552044246635,
864,1,0.005794360379344357,0.0034802689114306756
865,2,12.246272589171742,7.188495132650583
866,2,36.982515816377536,
867,0,0.7874604612323561,
868,2,4.251092191961761,2.571362898981675
869,0,36.133265040039184,
870,1,32.92342814776183,
871,1,0.16263088704902234,
872,2,0.7528283456155597,0.43659015788612204
873,2,22.32370893784161,13.065089582875279
874,2,81.69741538793171,44.56164641050399
875,2,3.8926752601188133,2.444438146599593
876,2,1.902219879834333,1.097264661326715
877,0,48.97133936960383,
878,2,9.976723100681314,6.264838419850525
879,0,0.04399424598923408,
880,1,0.017577071915068923,0.010829264805455362
881,0,9.864423372835672,
882,2,27.22950090370619,16.433711710242996
883,0,,
884,1,6.803300859383395,3.6352245888654755
885,2,65.48270978572941,40.983538666124105
886,2,27.980712235099933,17.029220685395508
887,2,0.22142908922489216,0.1331409925056418
888,1,0.1336010254290606,0.07872117040170094
889,2,12.33998301966425,7.660745242496823
890,0,71.56752157001877,
891,0,2.1126863765790556,
892,1,0.49913536632707844,0.3292860238160595
893,0,31.213467439182516,
894,2,6.147582493844786,3.723851926498455
895,0,0.0022877822787710353,
896,1,0.0009228160107540617,0.0006101459252965164
897,0,6.203350385904186,
898,2,25.64941062868985,14.894404866537863
899,0,0.832100239670771,
900,2,3.0273816655167964,1.642373176919686
901,2,40.67109077747531,25.605428442788952
902,0,27.77190094976337,
903,1,0.08907583854967198,
904,1,0.5016818454165487,
905,2,20.068801704115636,12.05199511988214
906,2,84.6984409948725,
907,0,,
908,2,1.134087194891057,0.6731118288580563
909,0,39.187766707858835,
910,2,6.913945375820881,4.005323897325255
911,1,0.01993129183328424,
912,1,0.04090664009325131,0.02406877568153261
913,0,15.925680225547415,
914,2,34.52770997412814,21.302472983441614
915,0,2.0042063673676194,
916,1,8.523447484320599,
917,0,55.53361598316886,
918,2,27.622931923029356,16.64051673220598
919,1,0.30077737765278745,
920,1,0.19577331239847864,0.11880377172012115
921,0,,
922,2,83.26604650704544,39.917692804526695
923,2,3.0146492700694445,1.8684258858259657
924,2,0.7757339250253452,0.4731175523111274
925,2,46.834843413538216,27.40231323428741
926,2,8.794010887576821,5.476001446255988
927,0,0.0047754122364837,
928,1,0.013767539197221314,0.007946172640152446
929,2,7.038722851204926,4.409355176747368
930,0,58.80584161313823,
931,0,0.9410895447001009,
932,2,2.5467337373792724,1.6135506799574209
933,0,67.24105359700867,
934,2,16.22743799764965,9.519064598294916
935,1,0.3200160271737358,
936,2,0.48751068928364644,0.3007229840471048
937,0,21.629793385960944,
938,2,57.300872471261265,34.19794351607547
939,2,7.0193696101249525,4.047531550416614
940,1,4.31984712737746,
941,2,49.683080275110775,30.2754296966035
942,2,19.397804464040203,11.58932950981498
943,0,0.05053360429099388,
944,1,0.05209714245192865,0.03102023740437129
945,0,10.505499483609828,6.096904103264148
946,2,48.8834858410171,27.250019134007683
947,1,1.17522556458145,
948,2,5.041773949242297,2.8844516234109148
949,0,65.95762813591563,
950,2,18.9776354142776,11.992005401437728
951,0,0.3019614904293912,
952,1,0.093215140309606,0.05406696281877584
953,1,22.13017652704186,
954,2,54.479373640128145,34.116056784609334
955,0,2.7396295284066494,
956,2,0.9217999655973631,0.5578574687325388
957,0,21.23381588754831,
958,2,11.704381838932456,6.6732342328876735
959,1,0.002648058140349297,
960,1,0.0026485801685626384,0.0013762021346610765
961,2,5.937243321054537,3.7042634603050675
962,2,32.47906754664927,20.50421788186768
963,2,0.4866703511841212,0.3037250794250837
964,2,2.5180858476227312,1.601251759356126
965,0,44.998831990030126,
966,2,11.626204930885716,7.040319950262377
967,2,0.12817702496848882,0.07490073520640239
968,1,0.24245027410846967,0.15332420758517867
969,0,22.317342740117933,
970,2,67.01187047895635,38.31524930172562
971,0,5.260261855118851,
972,1,1.6865331009561966,1.0387780507368685
973,2,28.528205239336057,18.034622997857326
974,2,17.45866063740855,10.205556967227404
975,0,0.016370040826659986,
976,2,0.07534395005970326,0.046274637899852866
977,0,,
978,0,92.93502760976426,
979,0,,
980,2,4.118038659536937,2.4207772804776613
981,1,93.40867272040575,
982,2,23.568937212592598,14.55380695737793
983,0,0.4756058995403727,
984,1,0.15761432324276578,0.09356285749605094
985,0,25.28144440026139,
986,2,41.536893667895214,26.48873721430033
987,0,3.2917061950038162,
988,2,2.021395101221544,1.2054528416507708
989,2,33.987856407160436,20.016925785165398
990,2,9.954186760739503,5.221878491164113
991,1,0.006273493152423646,
992,1,0.004411342121062129,0.0027067975874560946
993,0,7.275036110707772,
994,2,25.601027525989917,14.25889180432338
995,0,,
996,1,4.968689999374499,2.9286511667828123
997,2,50.93212826849597,31.343167751860587
998,2,20.329815810786343,
999,0,0.09564193488187121,
